Patent,Cit_Year,Citation
6009664,1988,4773182
6009664,1989,4801014
6009664,1989,4810109
6009664,1989,4835834
6009664,1990,4941572
6009664,1990,4980209
6009664,1991,5073161
6009664,1991,5074675
6009664,1992,5105599
6009664,1992,5111638
6009664,1992,5120382
6009664,1992,5152100
6009664,1993,5181364
6009664,1993,5199242
6009664,1993,5205108
6009664,1993,5228234
6009664,1993,5235782
6009664,1993,5239775
6009664,1993,5249407
6009664,1993,5259106
6009664,1994,5307606
6009664,1994,5315785
6009664,1994,5350240
6009664,1994,5353575
6009664,1994,5361482
6009664,1995,5388695
6009664,1995,5443670
6009664,1996,5493809
6009664,1996,5496251
6009664,1996,5496252
6009664,1996,5526932
6009664,1996,5572851
6009664,1996,5575133
6009664,1997,5617703
6009664,1997,5624320
6009664,1997,5647168
6009664,1998,5704161
6009665,1976,3962503
6009665,1976,3974915
6009665,1978,4089410
6009665,1978,4091925
6009665,1978,4101032
6009665,1978,4108350
6009665,1979,4171085
6009665,1980,4216620
6009665,1981,4300312
6009665,1982,4333267
6009665,1983,4400910
6009665,1989,4801014
6009665,1991,4989396
6009665,1991,5007229
6009665,1991,5007578
6009665,1992,5105599
6009665,1992,5106662
6009665,1992,5111637
6009665,1992,5111638
6009665,1992,5145062
6009665,1992,5161348
6009665,1993,5181364
6009665,1993,5205108
6009665,1993,5228234
6009665,1993,5235782
6009665,1993,5239775
6009665,1993,5245814
6009665,1994,5293715
6009665,1994,5307605
6009665,1994,5311991
6009665,1994,5315785
6009665,1994,5373943
6009665,1995,5381642
6009665,1995,5388695
6009665,1995,5396992
6009665,1995,5400905
6009665,1995,5408803
6009665,1995,5428939
6009665,1995,5443670
6009665,1995,5467573
6009665,1996,5501060
6009665,1996,5522202
6009665,1996,5526932
6009665,1996,5544469
6009665,1996,5557882
6009665,1996,5560488
6009665,1996,5572826
6009665,1997,5595048
6009665,1997,5615774
6009665,1997,5634558
6009665,1997,5687502
6009665,1998,5715588
6009665,1998,5781981
6009665,1998,5809629
6009665,1998,5816020
6009665,1998,5817382
6009665,1998,5832663
6009665,1998,5842569
6009666,1994,5370452
6009666,1995,5395064
6009666,1997,5645333
6009667,1993,5195210
6009668,1978,4091570
6009668,1980,4198786
6009668,1990,4901474
6009668,1994,5341598
6009669,1998,5804276
6009669,1999,5869389
6009670,1985,4519164
6009670,1987,4658543
6009670,1989,4887393
6009670,1992,5131187
6009670,1993,5263281
6009670,1994,5299386
6009670,1995,5440838
6009671,1991,5063897
6009671,1997,5644869
6009671,1998,5708338
6009671,1998,5737875
6009671,1998,5793173
6009671,1998,5833301
6009672,1993,5271191
6009672,1994,5333417
6009672,1994,5333419
6009672,1995,5383310
6009673,1981,4265261
6009673,1982,4364193
6009673,1991,5036634
6009673,1993,5210984
6009673,1998,5724774
6009674,1981,4261149
6009674,1983,4417426
6009674,1985,4546581
6009674,1997,5660017
6009675,1979,4154419
6009675,1984,4470232
6009675,1990,4971281
6009675,1991,5063715
6009675,1993,5209035
6009675,1996,5487246
6009675,1996,5511349
6009675,1996,5586593
6009675,1998,5806258
6009676,1980,4185422
6009676,1984,4423573
6009676,1985,4535577
6009676,1986,4619486
6009676,1986,4631881
6009676,1987,4685255
6009676,1988,4731960
6009676,1989,4883330
6009676,1991,5062246
6009676,1992,5134826
6009676,1992,5142832
6009676,1993,5175969
6009676,1993,5209035
6009676,1994,5287666
6009676,1994,5309686
6009676,1995,5394658
6009676,1995,5400560
6009676,1995,5406760
6009677,1976,3983673
6009677,1980,4211045
6009677,1983,4387544
6009677,1983,4388874
6009677,1984,4442648
6009677,1985,4533362
6009677,1987,4649682
6009677,1987,4676035
6009677,1988,4759160
6009677,1989,4858411
6009677,1990,4974383
6009677,1991,5016411
6009677,1991,5065558
6009677,1993,5220761
6009677,1993,5248549
6009677,1996,5515659
6009677,1998,5845441
6009678,1997,5685116
6009678,1998,5809721
6009679,1977,4047350
6009679,1978,4115969
6009679,1989,4807413
6009679,1990,4903477
6009679,1991,5020289
6009679,1991,5060432
6009679,1993,5182892
6009680,1977,4012867
6009680,1978,4110951
6009680,1989,4860489
6009680,1992,5107654
6009680,1993,5179799
6009681,1977,4027454
6009681,1981,4297048
6009681,1984,4455805
6009681,1984,4464821
6009681,1985,4561230
6009681,1988,4726165
6009681,1988,4766707
6009681,1989,4862667
6009681,1997,5619836
6009681,1997,5653079
6009681,1998,5758465
6009682,1976,3992838
6009682,1979,4142814
6009682,1980,4216634
6009682,1986,4566231
6009682,1986,4617217
6009682,1989,4795666
6009682,1993,5209036
6009682,1995,5396739
6009682,1995,5396740
6009682,1995,5448869
6009682,1996,5508103
6009682,1997,5678381
6009683,1977,4009550
6009683,1977,4034535
6009683,1986,4606167
6009683,1987,4696136
6009683,1989,4823533
6009683,1992,5150554
6009683,1994,5335471
6009684,1985,4547339
6009684,1988,4734268
6009684,1991,4989392
6009684,1991,5040354
6009684,1991,5044140
6009684,1992,5173259
6009684,1997,5591396
6009684,1997,5630310
6009685,1976,3975795
6009685,1991,5005726
6009685,1992,5154308
6009685,1994,5277015
6009686,1987,4660282
6009686,1992,5148969
6009686,1993,5268059
6009686,1995,5454900
6009686,1996,5496432
6009686,1998,5715592
6009687,1975,3869828
6009687,1975,3888443
6009687,1976,3962503
6009687,1977,4043077
6009687,1977,4054697
6009687,1978,4091925
6009687,1978,4113100
6009687,1978,4118890
6009687,1980,4189868
6009687,1980,4216620
6009687,1981,4280314
6009687,1981,4297811
6009687,1982,4333267
6009687,1982,4347686
6009687,1983,4380564
6009687,1983,4400910
6009687,1983,4413725
6009687,1985,4546875
6009687,1986,4621733
6009687,1987,4640079
6009687,1988,4733521
6009687,1988,4765464
6009687,1988,4771573
6009687,1988,4773182
6009687,1989,4801014
6009687,1989,4835834
6009687,1990,4941572
6009687,1990,4980209
6009687,1991,5073161
6009687,1992,5105599
6009687,1992,5111638
6009687,1992,5120382
6009687,1992,5152100
6009687,1993,5181364
6009687,1993,5199242
6009687,1993,5205108
6009687,1993,5228234
6009687,1993,5235782
6009687,1993,5239775
6009687,1993,5249407
6009687,1993,5259106
6009687,1994,5307606
6009687,1994,5315785
6009687,1994,5353575
6009687,1994,5361482
6009687,1995,5388695
6009687,1996,5493809
6009687,1996,5496251
6009687,1996,5496252
6009687,1997,5647168
6009687,1998,5758472
6009688,1978,4104774
6009688,1981,4280314
6009688,1982,4324087
6009688,1991,4987724
6009688,1991,5064970
6009688,1994,5293501
6009689,1978,4097039
6009689,1980,4201029
6009689,1980,4240854
6009689,1983,4418514
6009689,1984,4427404
6009689,1985,4499707
6009689,1985,4547184
6009689,1986,4597748
6009689,1986,4603817
6009689,1988,4716706
6009689,1990,4896475
6009689,1990,4941374
6009689,1991,5036977
6009689,1991,5064179
6009689,1992,5087140
6009689,1992,5104366
6009689,1993,5177934
6009689,1994,5290226
6009689,1996,5529564
6009690,1975,3927194
6009690,1980,4215104
6009690,1989,4880585
6009690,1991,5009896
6009690,1991,5049333
6009690,1996,5520929
6009691,1975,3874145
6009691,1976,3937645
6009691,1979,4167092
6009691,1992,5117613
6009691,1992,5152418
6009691,1995,5379572
6009691,1997,5624057
6009692,1982,4320828
6009692,1990,4907503
6009692,1995,5429581
6009692,1996,5503066
6009693,1993,5271211
6009694,1980,4182100
6009694,1980,4224784
6009694,1994,5301757
6009694,1994,5317807
6009694,1994,5351762
6009694,1995,5408816
6009694,1997,5626006
6009694,1998,5829236
6009695,1979,4174604
6009695,1991,5070685
6009695,1993,5251428
6009696,1975,3892061
6009696,1977,4063406
6009696,1981,4291526
6009696,1981,4299081
6009696,1985,4546602
6009696,1991,5067314
6009696,1992,5161358
6009696,1994,5339612
6009696,1994,5355667
6009696,1995,5423166
6009696,1996,5557883
6009697,1975,3901010
6009697,1992,5161360
6009697,1995,5431001
6009698,1996,5551223
6009698,1997,5694757
6009699,1978,4084399
6009699,1980,4183200
6009699,1986,4606392
6009699,1992,5145172
6009700,1979,4150530
6009700,1996,5509261
6009700,1996,5509262
6009701,1980,4193741
6009701,1980,4201513
6009701,1984,4452567
6009701,1984,4475869
6009701,1995,5433584
6009702,1990,4894985
6009702,1991,5039171
6009702,1994,5297387
6009702,1998,5782434
6009702,1998,5806302
6009703,1977,4023360
6009703,1989,4817385
6009703,1992,5085050
6009703,1993,5201802
6009703,1999,5855113
6009704,1995,5426936
6009704,1995,5440880
6009704,1997,5617726
6009704,1997,5657630
6009704,1997,5671600
6009704,1998,5771868
6009704,1998,5802846
6009704,1998,5806308
6009705,1983,4381832
6009705,1991,5014816
6009705,1991,5040495
6009705,1993,5377629
6009705,1995,5424494
6009705,1996,5572966
6009706,1977,4022019
6009706,1996,5572868
6009706,1997,5606857
6009706,1997,5689954
6009707,1976,3934964
6009707,1976,3953971
6009707,1982,4326132
6009707,1985,4498294
6009707,1987,4715182
6009707,1995,5430333
6009707,1999,5873249
6009708,1980,4204405
6009708,1980,4215545
6009708,1980,4227587
6009708,1983,4416187
6009708,1985,4534169
6009708,1986,4592454
6009708,1988,4724673
6009708,1988,4731997
6009708,1988,4754603
6009708,1989,4813234
6009708,1989,4813510
6009708,1990,4974994
6009708,1993,5211196
6009708,1996,5579868
6009709,1975,3868868
6009709,1975,3925989
6009709,1983,4388912
6009709,1984,4426848
6009709,1985,4495929
6009709,1986,4608955
6009709,1988,4762109
6009709,1990,4956973
6009709,1996,5517976
6009709,1998,5704340
6009709,1998,5740785
6009709,1998,5794445
6009709,1998,5802846
6009710,1984,4470390
6009710,1986,4603552
6009710,1992,5105779
6009710,1994,5299423
6009710,1996,5502966
6009710,1997,5694899
6009711,1979,4132075
6009711,1985,4542625
6009711,1991,5038567
6009711,1995,5400598
6009711,1996,5531073
6009711,1997,5671601
6009711,1997,5694772
6009712,1982,4338577
6009712,1989,4884279
6009712,1990,4947648
6009712,1993,5267252
6009712,1995,5392303
6009712,1995,5446750
6009712,1996,5522225
6009713,1988,4738119
6009713,1990,4949375
6009713,1990,4964282
6009713,1991,4998415
6009713,1993,5255390
6009713,1994,5367788
6009713,1995,5438707
6009715,1993,5222378
6009715,1993,5243827
6009715,1997,5685163
6009715,1998,5813249
6009716,1993,5197299
6009716,1993,5228306
6009717,1989,4835981
6009717,1991,5027614
6009717,1992,5094089
6009717,1992,5125239
6009717,1992,5140830
6009717,1993,5237826
6009717,1998,5775112
6009718,1988,4771609
6009718,1994,5279445
6009718,1995,5444200
6009718,1996,5531079
6009719,1978,4109569
6009719,1980,4205536
6009719,1986,4576014
6009719,1986,4576215
6009719,1987,4646809
6009719,1989,4881379
6009719,1990,4912943
6009719,1990,4972681
6009719,1991,4989416
6009719,1992,5156008
6009719,1996,5520012
6009719,1996,5551251
6009719,1999,5878582
6009720,1984,4462304
6009720,1998,5718123
6009720,1998,5735138
6009720,1998,5755112
6009720,1998,5775124
6009721,1989,4823864
6009721,1994,5345786
6009721,1995,5421173
6009721,1995,5463880
6009721,1996,5490398
6009721,1998,5787720
6009721,1998,5787726
6009721,1998,5806325
6009723,1978,4072023
6009723,1984,4439220
6009723,1984,4448595
6009723,1984,4453957
6009723,1989,4796431
6009723,1989,4854954
6009723,1990,4927441
6009723,1990,4936099
6009723,1990,4966002
6009723,1992,5098457
6009723,1992,5146756
6009723,1992,5165245
6009723,1993,5222365
6009723,1995,5385024
6009723,1995,5421166
6009723,1998,5806342
6009724,1982,4358541
6009724,1987,4689212
6009724,1987,4715878
6009724,1988,4756746
6009724,1988,4783214
6009724,1992,5157685
6009724,1997,5637127
6009725,1986,4629489
6009725,1988,4778505
6009725,1992,5171347
6009725,1993,5228894
6009725,1993,5250099
6009725,1994,5284501
6009725,1994,5344476
6009725,1994,5346522
6009726,1986,4632691
6009726,1988,4738704
6009726,1988,4746348
6009726,1988,4778506
6009726,1989,4828598
6009726,1990,4918946
6009726,1994,5286271
6009726,1997,5669952
6009726,1998,5713976
6009726,1998,5833729
6009727,1975,3877915
6009727,1975,3914120
6009727,1977,4009018
6009727,1977,4010021
6009727,1978,4070174
6009727,1982,4362544
6009727,1984,4427431
6009727,1984,4443241
6009727,1984,4448600
6009727,1984,4449996
6009727,1984,4486215
6009727,1985,4529429
6009727,1986,4599099
6009727,1986,4606746
6009727,1986,4610712
6009727,1988,4770687
6009727,1988,4783746
6009727,1990,4978380
6009727,1991,5019147
6009727,1994,5275638
6009727,1995,5445662
6009727,1996,5562751
6009727,1996,5569313
6009727,1996,5578105
6009727,1998,5824131
6009728,1981,4251254
6009728,1983,4391622
6009728,1987,4685948
6009728,1988,4721518
6009728,1990,4921519
6009728,1991,5026415
6009728,1992,5171348
6009728,1995,5380349
6009728,1997,5700307
6009728,1998,5759221
6009729,1976,3965940
6009730,1985,4533216
6009730,1996,5520029
6009730,1996,5528913
6009730,1997,5606879
6009731,1984,4437692
6009731,1986,4581907
6009731,1988,4742701
6009731,1990,4911486
6009731,1992,5154458
6009731,1994,5307653
6009731,1995,5388435
6009731,1998,5737946
6009731,1998,5743118
6009731,1998,5791702
6009732,1976,3940886
6009732,1978,4083590
6009732,1978,4130306
6009732,1979,4167280
6009732,1984,4437693
6009732,1986,4624490
6009732,1987,4709950
6009732,1988,4741563
6009732,1989,4801163
6009732,1989,4819976
6009732,1989,4824150
6009732,1989,4865367
6009732,1990,4946207
6009732,1990,4961330
6009732,1990,4968070
6009732,1990,4974890
6009732,1990,4976476
6009732,1990,4978151
6009732,1991,5011199
6009732,1991,5024070
6009732,1991,5042851
6009732,1991,5067757
6009732,1992,5085475
6009732,1992,5169185
6009732,1993,5219385
6009732,1994,5340171
6009732,1995,5412961
6009732,1995,5464259
6009732,1996,5517176
6009732,1996,5527074
6009732,1997,5605362
6009732,1999,5890752
6009733,1991,5035569
6009733,1991,5058724
6009734,1983,4418556
6009734,1987,4635466
6009734,1988,4730474
6009734,1988,4738814
6009734,1991,5022135
6009734,1992,5097689
6009734,1993,5233864
6009734,1994,5299444
6009734,1995,5396786
6009734,1996,5499520
6009734,1997,5630334
6009734,1997,5644829
6009735,1986,4571971
6009735,1990,4953377
6009736,1977,4005830
6009736,1977,4019865
6009736,1981,4297865
6009736,1981,4306438
6009736,1984,4442690
6009736,1985,4491005
6009736,1988,4761983
6009736,1994,5329688
6009737,1976,3964290
6009737,1976,3974676
6009737,1977,4027522
6009737,1977,4063441
6009737,1978,4080814
6009737,1978,4086803
6009737,1978,4088007
6009737,1978,4130004
6009737,1979,4178788
6009737,1980,4193607
6009737,1980,4201073
6009737,1980,4214766
6009737,1980,4232813
6009737,1981,4251084
6009737,1981,4269054
6009737,1981,4289012
6009737,1982,4309041
6009737,1982,4352285
6009737,1985,4495788
6009737,1986,4625531
6009737,1987,4635464
6009737,1988,4732025
6009737,1988,4744233
6009737,1988,4750346
6009737,1988,4760726
6009737,1988,4768269
6009737,1989,4867463
6009737,1989,4870849
6009737,1990,4916952
6009737,1990,4959984
6009737,1991,4989435
6009737,1991,5008555
6009737,1992,5113683
6009737,1992,5149111
6009737,1993,5195343
6009737,1994,5343725
6009737,1995,5406821
6009737,1995,5429375
6009737,1996,5481891
6009738,1977,4019356
6009738,1977,4026137
6009738,1997,5676013
6009739,1977,4014209
6009739,1978,4120194
6009739,1988,4751501
6009739,1991,5036698
6009739,1993,5200628
6009739,1994,5376278
6009739,1995,5395411
6009739,1995,5477731
6009739,1998,5743940
6009739,1998,5783608
6009740,1987,4637481
6009741,1989,4802144
6009741,1990,4920808
6009742,1977,4036592
6009742,1982,4329874
6009742,1983,4416911
6009742,1991,5057483
6009742,1993,5265417
6009742,1995,5444974
6009742,1995,5476001
6009742,1996,5505837
6009742,1997,5670949
6009742,1997,5698771
6009742,1999,5889196
6009743,1982,4335610
6009743,1985,4492041
6009744,1978,4125805
6009744,1982,4325910
6009744,1993,5198773
6009744,1995,5455507
6009744,1996,5510718
6009744,1996,5535618
6009745,1988,4758366
6009745,1990,4976311
6009745,1992,5170840
6009745,1996,5574213
6009746,1992,5146902
6009746,1994,5297529
6009746,1994,5349935
6009746,1995,5383437
6009746,1995,5411004
6009746,1995,5460141
6009746,1995,5467641
6009746,1995,5474050
6009746,1996,5483942
6009746,1996,5495749
6009746,1996,5499614
6009746,1997,5616836
6009746,1997,5635630
6009746,1997,5641899
6009746,1997,5644072
6009746,1997,5651350
6009746,1998,5803056
6009746,1998,5817925
6009747,1975,3900449
6009747,1980,4198207
6009747,1980,4221125
6009747,1981,4251809
6009747,1981,4257775
6009747,1984,4439491
6009747,1986,4589277
6009747,1986,4608859
6009747,1988,4790180
6009747,1989,4852400
6009747,1990,4920792
6009747,1990,4963273
6009747,1993,5182942
6009747,1993,5205164
6009747,1994,5279971
6009747,1995,5415024
6009747,1995,5433105
6009747,1995,5452601
6009747,1996,5518933
6009747,1996,5519214
6009747,1996,5527627
6009747,1996,5546798
6009747,1997,5635458
6009748,1976,3971630
6009748,1978,4073697
6009748,1982,4356967
6009748,1986,4572427
6009748,1986,4577491
6009748,1987,4678752
6009748,1992,5154088
6009748,1993,5271085
6009748,1994,5336866
6009748,1995,5456147
6009748,1995,5460441
6009748,1995,5465610
6009748,1995,5466364
6009748,1996,5501839
6009748,1996,5549473
6009748,1997,5597950
6009748,1997,5661978
6009748,1998,5824886
6009748,1999,5891732
6009749,1992,5117684
6009750,1992,5152692
6009750,1993,5259765
6009750,1998,5747676
6009750,1998,5821415
6009751,1976,3941001
6009751,1985,4498340
6009751,1987,4699006
6009751,1993,5203208
6009751,1996,5488862
6009751,1997,5698783
6009752,1987,4658651
6009752,1989,4823605
6009752,1990,4926155
6009752,1995,5438871
6009752,1995,5461919
6009752,1996,5509308
6009752,1996,5522267
6009752,1997,5668319
6009753,1975,3877313
6009753,1978,4094199
6009753,1982,4342227
6009753,1984,4443932
6009753,1984,4483194
6009753,1986,4600934
6009753,1987,4653326
6009753,1987,4663972
6009753,1987,4670092
6009753,1987,4674319
6009753,1987,4679434
6009753,1987,4705659
6009753,1987,4711128
6009753,1988,4736629
6009753,1989,4804875
6009753,1989,4851080
6009753,1989,4873868
6009753,1989,4879914
6009753,1989,4882933
6009753,1990,4891255
6009753,1990,4891984
6009753,1990,4893509
6009753,1990,4918032
6009753,1990,4920801
6009753,1990,4922756
6009753,1990,4928203
6009753,1990,4930042
6009753,1990,4930043
6009753,1990,4945765
6009753,1990,4977101
6009753,1991,4997521
6009753,1991,5005413
6009753,1991,5008774
6009753,1991,5013693
6009753,1991,5025346
6009753,1991,5054320
6009753,1991,5059556
6009753,1991,5060039
6009753,1991,5060504
6009753,1992,5103667
6009753,1992,5163325
6009753,1993,5253510
6009753,1994,5337606
6009753,1995,5445006
6009754,1997,5617031
6009754,1997,5644237
6009755,1984,4431007
6009755,1986,4604697
6009755,1989,4841489
6009755,1991,5042305
6009755,1993,5245587
6009756,1978,4100809
6009756,1980,4184374
6009756,1985,4522071
6009756,1988,4727321
6009757,1989,4875135
6009757,1991,4982351
6009757,1991,5051937
6009757,1998,5770802
6009758,1980,4182362
6009758,1980,4193420
6009758,1984,4466290
6009758,1987,4711268
6009758,1988,4745810
6009758,1990,4977917
6009758,1991,5036884
